Timestamp,ms_time,name,line,level,ADC,dist,flag
14:03.5,6127,logger,31,INFO,26789,12.9858,1
14:03.5,6197,logger,31,INFO,26790,12.9865,1
14:03.5,6198,logger,31,INFO,26787,12.9846,1
14:03.5,6198,logger,31,INFO,26790,12.9865,1
14:03.5,6199,logger,31,INFO,26789,12.9858,1
14:03.5,6199,logger,31,INFO,26790,12.9865,1
14:03.5,6199,logger,31,INFO,26789,12.9858,1
14:03.5,6200,logger,31,INFO,26786,12.984,1
14:03.6,6280,logger,31,INFO,26788,12.9852,1
14:03.6,6280,logger,31,INFO,26787,12.9846,1
14:03.6,6281,logger,31,INFO,26789,12.9858,1
14:03.6,6282,logger,31,INFO,26788,12.9852,1
14:03.6,6282,logger,31,INFO,26788,12.9852,1
14:03.6,6282,logger,31,INFO,26791,12.9871,1
14:03.6,6282,logger,31,INFO,26789,12.9858,1
14:03.7,6347,logger,31,INFO,26788,12.9852,1
14:03.7,6347,logger,31,INFO,26786,12.984,1
14:03.7,6347,logger,31,INFO,26786,12.984,1
14:03.7,6348,logger,31,INFO,26789,12.9858,1
14:03.7,6348,logger,31,INFO,26787,12.9846,1
14:03.7,6407,logger,31,INFO,26790,12.9865,1
14:03.7,6407,logger,31,INFO,26788,12.9852,1
14:03.7,6408,logger,31,INFO,26791,12.9871,1
14:03.7,6408,logger,31,INFO,26788,12.9852,1
14:03.7,6408,logger,31,INFO,26786,12.984,1
14:03.7,6409,logger,31,INFO,26787,12.9846,1
14:03.8,6465,logger,31,INFO,26786,12.984,1
14:03.8,6465,logger,31,INFO,26788,12.9852,1
14:03.8,6466,logger,31,INFO,26787,12.9846,1
14:03.8,6466,logger,31,INFO,26787,12.9846,1
14:03.8,6467,logger,31,INFO,26789,12.9858,1
14:03.9,6525,logger,31,INFO,26788,12.9852,1
14:03.9,6526,logger,31,INFO,26790,12.9865,1
14:03.9,6526,logger,31,INFO,26786,12.984,1
14:03.9,6527,logger,31,INFO,26786,12.984,1
14:03.9,6527,logger,31,INFO,26788,12.9852,1
14:03.9,6584,logger,31,INFO,26786,12.984,1
14:03.9,6585,logger,31,INFO,26789,12.9858,1
14:03.9,6586,logger,31,INFO,26786,12.984,1
14:03.9,6586,logger,31,INFO,26789,12.9858,1
14:03.9,6586,logger,31,INFO,26788,12.9852,1
14:03.9,6586,logger,31,INFO,26786,12.984,1
14:04.0,6648,logger,31,INFO,26789,12.9858,1
14:04.0,6649,logger,31,INFO,26787,12.9846,1
14:04.0,6649,logger,31,INFO,26789,12.9858,1
14:04.0,6649,logger,31,INFO,26787,12.9846,1
14:04.0,6650,logger,31,INFO,26787,12.9846,1
14:04.0,6702,logger,31,INFO,26786,12.984,1
14:04.0,6703,logger,31,INFO,26785,12.9834,1
14:04.0,6703,logger,31,INFO,26788,12.9852,1
14:04.0,6704,logger,31,INFO,26785,12.9834,1
14:04.0,6704,logger,31,INFO,26787,12.9846,1
14:04.0,6704,logger,31,INFO,26788,12.9852,1
14:04.2,6880,logger,31,INFO,26786,12.984,1
14:04.2,6881,logger,31,INFO,26789,12.9858,1
14:04.2,6882,logger,31,INFO,26785,12.9834,1
14:04.2,6883,logger,31,INFO,26784,12.9828,1
14:04.2,6883,logger,31,INFO,26785,12.9834,1
14:04.3,6936,logger,31,INFO,26787,12.9846,1
14:04.3,6937,logger,31,INFO,26788,12.9852,1
14:04.3,6937,logger,31,INFO,26786,12.984,1
14:04.3,6937,logger,31,INFO,26787,12.9846,1
14:04.3,6938,logger,31,INFO,26787,12.9846,1
14:04.3,6938,logger,31,INFO,26786,12.984,1
14:04.3,6940,logger,31,INFO,26788,12.9852,1
14:04.3,6940,logger,31,INFO,26786,12.984,1
14:04.3,6940,logger,31,INFO,26788,12.9852,1
14:04.3,6941,logger,31,INFO,26787,12.9846,1
14:04.3,6941,logger,31,INFO,26786,12.984,1
14:04.3,6941,logger,31,INFO,26786,12.984,1
14:04.3,6942,logger,31,INFO,26784,12.9828,1
14:04.3,6942,logger,31,INFO,26788,12.9852,1
14:04.3,6942,logger,31,INFO,26785,12.9834,1
14:04.3,6954,logger,31,INFO,26785,12.9834,1
14:04.3,7011,logger,31,INFO,26787,12.9846,1
14:04.3,7012,logger,31,INFO,26786,12.984,1
14:04.3,7012,logger,31,INFO,26789,12.9858,1
14:04.3,7013,logger,31,INFO,26786,12.984,1
14:04.3,7013,logger,31,INFO,26783,12.9822,1
14:04.4,7072,logger,31,INFO,26786,12.984,1
14:04.4,7072,logger,31,INFO,26786,12.984,1
14:04.4,7072,logger,31,INFO,26786,12.984,1
14:04.4,7073,logger,31,INFO,26785,12.9834,1
14:04.4,7073,logger,31,INFO,26787,12.9846,1
14:04.4,7074,logger,31,INFO,26786,12.984,1
14:04.4,7122,logger,31,INFO,26787,12.9846,1
14:04.4,7122,logger,31,INFO,26786,12.984,1
14:04.4,7123,logger,31,INFO,26784,12.9828,1
14:04.4,7123,logger,31,INFO,26787,12.9846,1
14:04.5,7124,logger,31,INFO,26787,12.9846,1
14:04.5,7180,logger,31,INFO,26786,12.984,1
14:04.5,7181,logger,31,INFO,26785,12.9834,1
14:04.5,7181,logger,31,INFO,26784,12.9828,1
14:04.5,7181,logger,31,INFO,26787,12.9846,1
14:04.5,7182,logger,31,INFO,26784,12.9828,1
14:04.6,7238,logger,31,INFO,26783,12.9822,1
14:04.6,7239,logger,31,INFO,26786,12.984,1
14:04.6,7239,logger,31,INFO,26785,12.9834,1
14:04.6,7240,logger,31,INFO,26787,12.9846,1
14:04.6,7297,logger,31,INFO,26785,12.9834,1
14:04.6,7298,logger,31,INFO,26786,12.984,1
14:04.6,7298,logger,31,INFO,26785,12.9834,1
14:04.6,7298,logger,31,INFO,26785,12.9834,1
14:04.6,7298,logger,31,INFO,26786,12.984,1
14:04.6,7299,logger,31,INFO,26783,12.9822,1
14:04.7,7356,logger,31,INFO,26785,12.9834,1
14:04.7,7357,logger,31,INFO,26785,12.9834,1
14:04.7,7357,logger,31,INFO,26786,12.984,1
14:04.7,7358,logger,31,INFO,26783,12.9822,1
14:04.7,7359,logger,31,INFO,26786,12.984,1
14:04.8,7434,logger,31,INFO,26786,12.984,1
14:04.8,7434,logger,31,INFO,26785,12.9834,1
14:04.8,7435,logger,31,INFO,26785,12.9834,1
14:04.8,7435,logger,31,INFO,26782,12.9816,1
14:04.8,7435,logger,31,INFO,26784,12.9828,1
14:04.8,7436,logger,31,INFO,26787,12.9846,1
14:04.8,7436,logger,31,INFO,26785,12.9834,1
14:04.9,7599,logger,31,INFO,26786,12.984,1
14:04.9,7600,logger,31,INFO,26783,12.9822,1
14:04.9,7600,logger,31,INFO,26665,12.9103,1
14:04.9,7600,logger,31,INFO,26480,12.7975,1
14:04.9,7601,logger,31,INFO,26469,12.7908,1
14:04.9,7601,logger,31,INFO,26276,12.6731,1
14:05.0,7633,logger,31,INFO,26074,12.55,1
14:05.0,7634,logger,31,INFO,25859,12.419,1
14:05.0,7634,logger,31,INFO,25850,12.4135,1
14:05.0,7635,logger,31,INFO,25630,12.2794,1
14:05.0,7635,logger,31,INFO,25392,12.1343,1
14:05.0,7636,logger,31,INFO,25370,12.1209,1
14:05.0,7636,logger,31,INFO,25130,11.9746,1
14:05.0,7636,logger,31,INFO,24905,11.8375,1
14:05.0,7636,logger,31,INFO,24888,11.8271,1
14:05.0,7637,logger,31,INFO,24638,11.6747,1
14:05.0,7637,logger,31,INFO,24433,11.5497,1
14:05.0,7660,logger,31,INFO,24206,11.4114,1
14:05.0,7661,logger,31,INFO,24178,11.3943,1
14:05.1,7755,logger,31,INFO,23980,11.2736,1
14:05.1,7756,logger,31,INFO,23764,11.142,1
14:05.1,7756,logger,31,INFO,23741,11.1279,1
14:05.1,7757,logger,31,INFO,23518,10.992,1
14:05.1,7757,logger,31,INFO,23340,10.8835,1
14:05.1,7758,logger,31,INFO,23131,10.7561,1
14:05.1,7758,logger,31,INFO,23097,10.7354,1
14:05.1,7759,logger,31,INFO,22916,10.6251,1
14:05.1,7759,logger,31,INFO,22692,10.4885,1
14:05.1,7759,logger,31,INFO,22642,10.458,1
14:05.1,7819,logger,31,INFO,22412,10.3178,1
14:05.1,7819,logger,31,INFO,22218,10.1996,1
14:05.1,7820,logger,31,INFO,22166,10.1679,1
14:05.1,7820,logger,31,INFO,21915,10.0149,1
14:05.1,7820,logger,31,INFO,21704,9.8863,1
14:05.2,7878,logger,31,INFO,21439,9.7248,1
14:05.2,7878,logger,31,INFO,21372,9.6839,1
14:05.2,7879,logger,31,INFO,21105,9.5212,1
14:05.2,7880,logger,31,INFO,20904,9.3986,1
14:05.2,7880,logger,31,INFO,20844,9.3621,1
14:05.2,7880,logger,31,INFO,20593,9.2091,1
14:05.3,7935,logger,31,INFO,20403,9.0933,1
14:05.3,7935,logger,31,INFO,20169,8.9506,1
14:05.3,7935,logger,31,INFO,20101,8.9092,1
14:05.3,7936,logger,31,INFO,19937,8.8092,1
14:05.3,8000,logger,31,INFO,19708,8.6696,1
14:05.3,8000,logger,31,INFO,19643,8.63,1
14:05.3,8001,logger,31,INFO,19400,8.4819,1
14:05.3,8001,logger,31,INFO,19245,8.3874,1
14:05.3,8001,logger,31,INFO,19165,8.3386,1
14:05.3,8001,logger,31,INFO,18920,8.1893,1
14:05.4,8077,logger,31,INFO,18751,8.0863,1
14:05.4,8077,logger,31,INFO,18497,7.9315,1
14:05.4,8078,logger,31,INFO,18394,7.8687,1
14:05.4,8078,logger,31,INFO,18130,7.7078,1
14:05.4,8079,logger,31,INFO,17960,7.6041,1
14:05.4,8079,logger,31,INFO,17857,7.5413,1
14:05.4,8079,logger,31,INFO,17586,7.3762,1
14:05.5,8156,logger,31,INFO,17410,7.2689,1
14:05.5,8156,logger,31,INFO,17134,7.1006,1
14:05.5,8157,logger,31,INFO,17019,7.0305,1
14:05.5,8157,logger,31,INFO,16755,6.8696,1
14:05.5,8157,logger,31,INFO,16596,6.7727,1
14:05.5,8158,logger,31,INFO,16489,6.7075,1
14:05.5,8158,logger,31,INFO,16239,6.5551,1
14:05.5,8219,logger,31,INFO,16091,6.4649,1
14:05.5,8219,logger,31,INFO,15848,6.3168,1
14:05.5,8219,logger,31,INFO,15736,6.2485,1
14:05.5,8220,logger,31,INFO,15606,6.1693,1
14:05.5,8220,logger,31,INFO,15374,6.0278,1
14:05.6,8286,logger,31,INFO,15267,5.9626,1
14:05.6,8286,logger,31,INFO,15034,5.8206,1
14:05.6,8287,logger,31,INFO,14900,5.7389,1
14:05.6,8288,logger,31,INFO,14663,5.5944,1
14:05.6,8288,logger,31,INFO,14540,5.5195,1
14:05.6,8288,logger,31,INFO,14419,5.4457,1
14:05.7,8355,logger,31,INFO,14178,5.2988,1
14:05.7,8356,logger,31,INFO,14060,5.2269,1
14:05.7,8356,logger,31,INFO,13813,5.0763,1
14:05.7,8356,logger,31,INFO,13707,5.0117,1
14:05.7,8357,logger,31,INFO,13583,4.9361,0
14:05.7,8357,logger,31,INFO,13361,4.8008,0
14:05.7,8358,logger,31,INFO,13256,4.7368,0
14:05.8,8441,logger,31,INFO,13040,4.6051,0
14:05.8,8442,logger,31,INFO,12906,4.5235,0
14:05.8,8442,logger,31,INFO,12812,4.4662,0
14:05.8,8442,logger,31,INFO,12583,4.3266,0
14:05.8,8443,logger,31,INFO,12447,4.2437,0
14:05.8,8443,logger,31,INFO,12214,4.1017,0
14:05.8,8443,logger,31,INFO,12109,4.0377,0
14:05.8,8443,logger,31,INFO,11866,3.8895,0
14:05.8,8505,logger,31,INFO,11711,3.7951,0
14:05.8,8506,logger,31,INFO,11618,3.7384,0
14:05.8,8507,logger,31,INFO,11372,3.5884,0
14:05.8,8507,logger,31,INFO,11215,3.4927,0
14:05.8,8507,logger,31,INFO,10970,3.3434,0
14:05.9,8561,logger,31,INFO,10872,3.2836,0
14:05.9,8561,logger,31,INFO,10630,3.1361,0
14:05.9,8562,logger,31,INFO,10467,3.0368,0
14:05.9,8563,logger,31,INFO,10387,2.988,0
14:05.9,8563,logger,31,INFO,10152,2.8448,0
14:06.0,8667,logger,31,INFO,9999,2.7515,0
14:06.0,8667,logger,31,INFO,9758,2.6046,0
14:06.0,8667,logger,31,INFO,9691,2.5638,0
14:06.0,8668,logger,31,INFO,9531,2.4662,0
14:06.0,8668,logger,31,INFO,9314,2.334,0
14:06.0,8668,logger,31,INFO,9247,2.2931,0
14:06.0,8669,logger,31,INFO,9030,2.1609,0
14:06.0,8669,logger,31,INFO,8879,2.0688,0
14:06.0,8670,logger,31,INFO,8813,2.0286,0
14:06.1,8736,logger,31,INFO,8597,1.8969,0
14:06.1,8737,logger,31,INFO,8424,1.7915,0
14:06.1,8737,logger,31,INFO,8192,1.6501,0
14:06.1,8738,logger,31,INFO,8131,1.6129,0
14:06.1,8738,logger,31,INFO,7909,1.4775,0
14:06.2,8842,logger,31,INFO,7731,1.369,0
14:06.2,8843,logger,31,INFO,7685,1.341,0
14:06.2,8843,logger,31,INFO,7480,1.2161,0
14:06.2,8844,logger,31,INFO,7326,1.1222,0
14:06.2,8844,logger,31,INFO,7149,1.0143,0
14:06.2,8844,logger,31,INFO,7107,0.9887,0
14:06.2,8844,logger,31,INFO,6978,0.9101,0
14:06.2,8845,logger,31,INFO,6822,0.815,0
14:06.2,8845,logger,31,INFO,6794,0.7979,0
14:06.2,8903,logger,31,INFO,6662,0.7174,0
14:06.2,8904,logger,31,INFO,6559,0.6547,0
14:06.2,8905,logger,31,INFO,6450,0.5882,0
14:06.2,8905,logger,31,INFO,6428,0.5748,0
14:06.2,8905,logger,31,INFO,6342,0.5224,0
14:06.2,8906,logger,31,INFO,6251,0.4669,0
14:06.2,8906,logger,31,INFO,6237,0.4584,0
14:06.3,8964,logger,31,INFO,6159,0.4108,0
14:06.3,8965,logger,31,INFO,6093,0.3706,0
14:06.3,8965,logger,31,INFO,6020,0.3261,0
14:06.3,8966,logger,31,INFO,6013,0.3218,0
14:06.3,8966,logger,31,INFO,5956,0.2871,0
14:06.3,8966,logger,31,INFO,5899,0.2524,0
14:06.3,9022,logger,31,INFO,5893,0.2487,0
14:06.4,9023,logger,31,INFO,5840,0.2164,0
14:06.4,9023,logger,31,INFO,5795,0.189,0
14:06.4,9023,logger,31,INFO,5792,0.1871,0
14:06.4,9027,logger,31,INFO,5757,0.1658,0
14:06.4,9076,logger,31,INFO,5726,0.1469,0
14:06.4,9076,logger,31,INFO,5711,0.1378,0
14:06.4,9077,logger,31,INFO,5709,0.1365,0
14:06.4,9077,logger,31,INFO,5707,0.1353,0
14:06.4,9077,logger,31,INFO,5711,0.1378,0
14:06.5,9141,logger,31,INFO,5708,0.1359,0
14:06.5,9142,logger,31,INFO,5706,0.1347,0
14:06.5,9142,logger,31,INFO,5707,0.1353,0
14:06.5,9142,logger,31,INFO,5710,0.1371,0
14:06.5,9143,logger,31,INFO,5708,0.1359,0
14:06.5,9220,logger,31,INFO,5708,0.1359,0
14:06.5,9220,logger,31,INFO,5710,0.1371,0
14:06.5,9221,logger,31,INFO,5709,0.1365,0
14:06.5,9221,logger,31,INFO,5713,0.139,0
14:06.5,9221,logger,31,INFO,5710,0.1371,0
14:06.5,9222,logger,31,INFO,5709,0.1365,0
14:06.6,9279,logger,31,INFO,5712,0.1384,0
14:06.6,9280,logger,31,INFO,5712,0.1384,0
14:06.6,9280,logger,31,INFO,5712,0.1384,0
14:06.6,9281,logger,31,INFO,5711,0.1378,0
14:06.6,9281,logger,31,INFO,5715,0.1402,0
14:06.6,9282,logger,31,INFO,5713,0.139,0
14:06.6,9282,logger,31,INFO,5714,0.1396,0
14:06.7,9345,logger,31,INFO,5715,0.1402,0
14:06.7,9346,logger,31,INFO,5713,0.139,0
14:06.7,9346,logger,31,INFO,5715,0.1402,0
14:06.7,9346,logger,31,INFO,5713,0.139,0
14:06.7,9347,logger,31,INFO,5712,0.1384,0
14:06.7,9347,logger,31,INFO,5715,0.1402,0
14:06.7,9404,logger,31,INFO,5714,0.1396,0
14:06.7,9405,logger,31,INFO,5717,0.1414,0
14:06.7,9405,logger,31,INFO,5714,0.1396,0
14:06.7,9405,logger,31,INFO,5713,0.139,0
14:06.7,9406,logger,31,INFO,5712,0.1384,0
14:06.8,9460,logger,31,INFO,5713,0.139,0
14:06.8,9460,logger,31,INFO,5713,0.139,0
14:06.8,9461,logger,31,INFO,5712,0.1384,0
14:06.8,9461,logger,31,INFO,5714,0.1396,0
14:06.8,9462,logger,31,INFO,5711,0.1378,0
14:06.8,9519,logger,31,INFO,5713,0.139,0
14:06.8,9520,logger,31,INFO,5712,0.1384,0
14:06.8,9520,logger,31,INFO,5707,0.1353,0
14:06.8,9520,logger,31,INFO,5711,0.1378,0
14:06.9,9580,logger,31,INFO,5710,0.1371,0
14:06.9,9580,logger,31,INFO,5710,0.1371,0
14:06.9,9581,logger,31,INFO,5709,0.1365,0
14:06.9,9581,logger,31,INFO,5708,0.1359,0
14:06.9,9582,logger,31,INFO,5710,0.1371,0
14:06.9,9582,logger,31,INFO,5708,0.1359,0
14:07.0,9642,logger,31,INFO,5708,0.1359,0
14:07.0,9642,logger,31,INFO,5703,0.1329,0
14:07.0,9643,logger,31,INFO,5704,0.1335,0
14:07.0,9643,logger,31,INFO,5705,0.1341,0
14:07.0,9643,logger,31,INFO,5702,0.1323,0
14:07.0,9644,logger,31,INFO,5704,0.1335,0
14:07.0,9697,logger,31,INFO,5701,0.1317,0
14:07.0,9697,logger,31,INFO,5700,0.1311,0
14:07.0,9697,logger,31,INFO,5704,0.1335,0
14:07.0,9698,logger,31,INFO,5698,0.1298,0
14:07.1,9764,logger,31,INFO,5698,0.1298,0
14:07.1,9764,logger,31,INFO,5695,0.128,0
14:07.1,9765,logger,31,INFO,5698,0.1298,0
14:07.1,9765,logger,31,INFO,5694,0.1274,0
14:07.1,9766,logger,31,INFO,5695,0.128,0
14:07.1,9766,logger,31,INFO,5695,0.128,0
14:07.2,9826,logger,31,INFO,5693,0.1268,0
14:07.2,9827,logger,31,INFO,5694,0.1274,0
14:07.2,9827,logger,31,INFO,5690,0.125,0
14:07.2,9827,logger,31,INFO,5688,0.1237,0
14:07.2,9828,logger,31,INFO,5689,0.1243,0
14:07.2,9828,logger,31,INFO,5689,0.1243,0
14:07.2,9895,logger,31,INFO,5689,0.1243,0
14:07.2,9895,logger,31,INFO,5686,0.1225,0
14:07.2,9896,logger,31,INFO,5685,0.1219,0
14:07.2,9896,logger,31,INFO,5688,0.1237,0
14:07.2,9896,logger,31,INFO,5683,0.1207,0
14:07.2,9897,logger,31,INFO,5685,0.1219,0
14:07.3,9951,logger,31,INFO,5683,0.1207,0
